re_idx,idx,review,category,polarity
273,374,I have had this laptop for a few months now and i would say im pretty satisfied. The only problems are the sound isnt very loud I have to wear headphones. Another thing is that after only a month the left mouse key broke and it costed $175 to send it in to fix it. That whole experience was just ridiculous we sent it in and after they told us that we had to pay $175 to fix it we were like we will just by a portable mouse which would be way cheaper but they refused to send the laptop back until we paid the $175 and it was fixed. It took a little over 2 weeks until i got it back. ANd I babyed the heck out of it just one day when i opened it turned it on went to click and it was broke. I babyed the heck out of it and i still do. To be honest i think it was faulty equipment or something but idk. The graphics are great. The internet speed is spectacular. The battery life is probably an hour at best. Oh and it has word and stuff but its a trial verion so after about a month or so when you go to open it it asks for a product key which didnt come with the computer and even after clicking cancel it wont let you use it at all I use the old word processer which works good. I would recommend it just because of the internet speed probably because thats the only thing i really care about. I wish the volume could be louder and the mouse didnt break after only a month.,LAPTOP#OPERATION_PERFORMANCE,positive
273,374,I have had this laptop for a few months now and i would say im pretty satisfied. The only problems are the sound isnt very loud I have to wear headphones. Another thing is that after only a month the left mouse key broke and it costed $175 to send it in to fix it. That whole experience was just ridiculous we sent it in and after they told us that we had to pay $175 to fix it we were like we will just by a portable mouse which would be way cheaper but they refused to send the laptop back until we paid the $175 and it was fixed. It took a little over 2 weeks until i got it back. ANd I babyed the heck out of it just one day when i opened it turned it on went to click and it was broke. I babyed the heck out of it and i still do. To be honest i think it was faulty equipment or something but idk. The graphics are great. The internet speed is spectacular. The battery life is probably an hour at best. Oh and it has word and stuff but its a trial verion so after about a month or so when you go to open it it asks for a product key which didnt come with the computer and even after clicking cancel it wont let you use it at all I use the old word processer which works good. I would recommend it just because of the internet speed probably because thats the only thing i really care about. I wish the volume could be louder and the mouse didnt break after only a month.,LAPTOP#CONNECTIVITY,positive
273,374,I have had this laptop for a few months now and i would say im pretty satisfied. The only problems are the sound isnt very loud I have to wear headphones. Another thing is that after only a month the left mouse key broke and it costed $175 to send it in to fix it. That whole experience was just ridiculous we sent it in and after they told us that we had to pay $175 to fix it we were like we will just by a portable mouse which would be way cheaper but they refused to send the laptop back until we paid the $175 and it was fixed. It took a little over 2 weeks until i got it back. ANd I babyed the heck out of it just one day when i opened it turned it on went to click and it was broke. I babyed the heck out of it and i still do. To be honest i think it was faulty equipment or something but idk. The graphics are great. The internet speed is spectacular. The battery life is probably an hour at best. Oh and it has word and stuff but its a trial verion so after about a month or so when you go to open it it asks for a product key which didnt come with the computer and even after clicking cancel it wont let you use it at all I use the old word processer which works good. I would recommend it just because of the internet speed probably because thats the only thing i really care about. I wish the volume could be louder and the mouse didnt break after only a month.,BATTERY#OPERATION_PERFORMANCE,negative
273,374,I have had this laptop for a few months now and i would say im pretty satisfied. The only problems are the sound isnt very loud I have to wear headphones. Another thing is that after only a month the left mouse key broke and it costed $175 to send it in to fix it. That whole experience was just ridiculous we sent it in and after they told us that we had to pay $175 to fix it we were like we will just by a portable mouse which would be way cheaper but they refused to send the laptop back until we paid the $175 and it was fixed. It took a little over 2 weeks until i got it back. ANd I babyed the heck out of it just one day when i opened it turned it on went to click and it was broke. I babyed the heck out of it and i still do. To be honest i think it was faulty equipment or something but idk. The graphics are great. The internet speed is spectacular. The battery life is probably an hour at best. Oh and it has word and stuff but its a trial verion so after about a month or so when you go to open it it asks for a product key which didnt come with the computer and even after clicking cancel it wont let you use it at all I use the old word processer which works good. I would recommend it just because of the internet speed probably because thats the only thing i really care about. I wish the volume could be louder and the mouse didnt break after only a month.,SOFTWARE#MISCELLANEOUS,negative
274,266,"Amazing machine. It is a big big, but since it has a 18.4"" screen what would you expect! It is truly a Desktop Replacement. Very fast and efficient! Does a great job with video shot on a Canon 5D MKII. Very happy with my 7th Toshiba laptop!",LAPTOP#GENERAL,positive
274,266,"Amazing machine. It is a big big, but since it has a 18.4"" screen what would you expect! It is truly a Desktop Replacement. Very fast and efficient! Does a great job with video shot on a Canon 5D MKII. Very happy with my 7th Toshiba laptop!",LAPTOP#DESIGN_FEATURES,neutral
274,266,"Amazing machine. It is a big big, but since it has a 18.4"" screen what would you expect! It is truly a Desktop Replacement. Very fast and efficient! Does a great job with video shot on a Canon 5D MKII. Very happy with my 7th Toshiba laptop!",LAPTOP#MISCELLANEOUS,positive
274,266,"Amazing machine. It is a big big, but since it has a 18.4"" screen what would you expect! It is truly a Desktop Replacement. Very fast and efficient! Does a great job with video shot on a Canon 5D MKII. Very happy with my 7th Toshiba laptop!",LAPTOP#OPERATION_PERFORMANCE,positive
274,266,"Amazing machine. It is a big big, but since it has a 18.4"" screen what would you expect! It is truly a Desktop Replacement. Very fast and efficient! Does a great job with video shot on a Canon 5D MKII. Very happy with my 7th Toshiba laptop!",COMPANY#GENERAL,positive
275,B00AH4A950_15_A7XMOAALJQNFP,"Not bad. Nice and light, seems to help your work instead of becoming work itself. Perfect size for me. Probably not a gaming machine, which I have zero interest in.",LAPTOP#GENERAL,positive
275,B00AH4A950_15_A7XMOAALJQNFP,"Not bad. Nice and light, seems to help your work instead of becoming work itself. Perfect size for me. Probably not a gaming machine, which I have zero interest in.",LAPTOP#DESIGN_FEATURES,positive
275,B00AH4A950_15_A7XMOAALJQNFP,"Not bad. Nice and light, seems to help your work instead of becoming work itself. Perfect size for me. Probably not a gaming machine, which I have zero interest in.",LAPTOP#USABILITY,positive
275,B00AH4A950_15_A7XMOAALJQNFP,"Not bad. Nice and light, seems to help your work instead of becoming work itself. Perfect size for me. Probably not a gaming machine, which I have zero interest in.",LAPTOP#MISCELLANEOUS,neutral
276,B00KMRGF28_335_A1FNSDXR0J2ITC,"This is a great home computer. It is very, very quiet. The only reason I didn't give it a 5 star is, I feel I have to reach so far to type on the key board. You also have to press firmly on the keys. Otherwise this is a great computer great prices.",LAPTOP#MISCELLANEOUS,positive
276,B00KMRGF28_335_A1FNSDXR0J2ITC,"This is a great home computer. It is very, very quiet. The only reason I didn't give it a 5 star is, I feel I have to reach so far to type on the key board. You also have to press firmly on the keys. Otherwise this is a great computer great prices.",LAPTOP#QUALITY,positive
276,B00KMRGF28_335_A1FNSDXR0J2ITC,"This is a great home computer. It is very, very quiet. The only reason I didn't give it a 5 star is, I feel I have to reach so far to type on the key board. You also have to press firmly on the keys. Otherwise this is a great computer great prices.",LAPTOP#GENERAL,positive
276,B00KMRGF28_335_A1FNSDXR0J2ITC,"This is a great home computer. It is very, very quiet. The only reason I didn't give it a 5 star is, I feel I have to reach so far to type on the key board. You also have to press firmly on the keys. Otherwise this is a great computer great prices.",KEYBOARD#USABILITY,negative
276,B00KMRGF28_335_A1FNSDXR0J2ITC,"This is a great home computer. It is very, very quiet. The only reason I didn't give it a 5 star is, I feel I have to reach so far to type on the key board. You also have to press firmly on the keys. Otherwise this is a great computer great prices.",LAPTOP#PRICE,positive
277,B00KB3MXH4_6_A1OJE3DZ64LB6H,This is an ok computer. The processor shows a speed of 1.7gz. The sound is disappointing. No bass sound at all. Maybe this one is just a dud.,LAPTOP#GENERAL,negative
277,B00KB3MXH4_6_A1OJE3DZ64LB6H,This is an ok computer. The processor shows a speed of 1.7gz. The sound is disappointing. No bass sound at all. Maybe this one is just a dud.,MULTIMEDIA_DEVICES#QUALITY,negative
277,B00KB3MXH4_6_A1OJE3DZ64LB6H,This is an ok computer. The processor shows a speed of 1.7gz. The sound is disappointing. No bass sound at all. Maybe this one is just a dud.,LAPTOP#QUALITY,negative
278,B00KMRGF28_214_A1PS6GRSMNBXBJ,"This is a big disappointment. I only use a laptop for personal use, but this one can't even handle that! It takes a long time to load any page. I've had it for a minth and so far it's shut down completely 3 times. Had to call Dell to get it back online. I have had Dell Desktops for years, so had no qualms about buying a Dell laptop. Never again.",LAPTOP#GENERAL,negative
278,B00KMRGF28_214_A1PS6GRSMNBXBJ,"This is a big disappointment. I only use a laptop for personal use, but this one can't even handle that! It takes a long time to load any page. I've had it for a minth and so far it's shut down completely 3 times. Had to call Dell to get it back online. I have had Dell Desktops for years, so had no qualms about buying a Dell laptop. Never again.",LAPTOP#MISCELLANEOUS,negative
278,B00KMRGF28_214_A1PS6GRSMNBXBJ,"This is a big disappointment. I only use a laptop for personal use, but this one can't even handle that! It takes a long time to load any page. I've had it for a minth and so far it's shut down completely 3 times. Had to call Dell to get it back online. I have had Dell Desktops for years, so had no qualms about buying a Dell laptop. Never again.",LAPTOP#OPERATION_PERFORMANCE,negative
278,B00KMRGF28_214_A1PS6GRSMNBXBJ,"This is a big disappointment. I only use a laptop for personal use, but this one can't even handle that! It takes a long time to load any page. I've had it for a minth and so far it's shut down completely 3 times. Had to call Dell to get it back online. I have had Dell Desktops for years, so had no qualms about buying a Dell laptop. Never again.",LAPTOP#QUALITY,negative
278,B00KMRGF28_214_A1PS6GRSMNBXBJ,"This is a big disappointment. I only use a laptop for personal use, but this one can't even handle that! It takes a long time to load any page. I've had it for a minth and so far it's shut down completely 3 times. Had to call Dell to get it back online. I have had Dell Desktops for years, so had no qualms about buying a Dell laptop. Never again.",COMPANY#GENERAL,negative
279,90,This netbook went bad on me after 3 days. There is a blank lighted screen when I start and that is all. I am also upset with CR for giving a good rating.,LAPTOP#QUALITY,negative
279,90,This netbook went bad on me after 3 days. There is a blank lighted screen when I start and that is all. I am also upset with CR for giving a good rating.,DISPLAY#OPERATION_PERFORMANCE,negative
279,90,This netbook went bad on me after 3 days. There is a blank lighted screen when I start and that is all. I am also upset with CR for giving a good rating.,LAPTOP#GENERAL,negative
280,362,"This is my second laptop,and it is head and shoulders above my first. It has easy to use features and all the speed and power I could ask for. True quality at a great price!",LAPTOP#USABILITY,positive
280,362,"This is my second laptop,and it is head and shoulders above my first. It has easy to use features and all the speed and power I could ask for. True quality at a great price!",LAPTOP#OPERATION_PERFORMANCE,positive
280,362,"This is my second laptop,and it is head and shoulders above my first. It has easy to use features and all the speed and power I could ask for. True quality at a great price!",LAPTOP#QUALITY,positive
280,362,"This is my second laptop,and it is head and shoulders above my first. It has easy to use features and all the speed and power I could ask for. True quality at a great price!",LAPTOP#PRICE,positive
280,362,"This is my second laptop,and it is head and shoulders above my first. It has easy to use features and all the speed and power I could ask for. True quality at a great price!",LAPTOP#GENERAL,positive
281,B00KMRGF28_224_A2BW7RFR3C267G,"This is not my first Dell laptop. I've owned other models, as well. This one doesn't seem to be the same quality as ones I have purchased before. The plastic materials are rather cheap.",LAPTOP#QUALITY,negative
281,B00KMRGF28_224_A2BW7RFR3C267G,"This is not my first Dell laptop. I've owned other models, as well. This one doesn't seem to be the same quality as ones I have purchased before. The plastic materials are rather cheap.",LAPTOP#GENERAL,negative
282,291,"Since I keyboard over 100 wpm, I look for a unit that has a comfortble keyboard (no keys sticking or lagging, strange configuration of ""extra key"", etc. I love the keyboard. Most laptops and notebooks are difficult to key on. This unit is not.",KEYBOARD#USABILITY,positive
282,291,"Since I keyboard over 100 wpm, I look for a unit that has a comfortble keyboard (no keys sticking or lagging, strange configuration of ""extra key"", etc. I love the keyboard. Most laptops and notebooks are difficult to key on. This unit is not.",LAPTOP#GENERAL,positive
283,83,"I just got this laptop for college, and so far I am very happy with it. I really wanted a Mac over a pc because I used a Mac in high school. It is so much easier to use",LAPTOP#GENERAL,positive
283,83,"I just got this laptop for college, and so far I am very happy with it. I really wanted a Mac over a pc because I used a Mac in high school. It is so much easier to use",LAPTOP#USABILITY,positive
284,80,I love this little one. The keyboard has a wonderful nature feel. I like it better than my big Dell Laptop. Seriously considering a larger laptop to replace the Dell,LAPTOP#GENERAL,positive
284,80,I love this little one. The keyboard has a wonderful nature feel. I like it better than my big Dell Laptop. Seriously considering a larger laptop to replace the Dell,KEYBOARD#QUALITY,positive
285,64,"power supply went bad after 2 weeks -- after much effort and 10 days ASUS replaced it The WiFi is very weak. I have other computers that get strong signals that don't drop in places that this ""net""book loses its signal. Summary: Spend your money elsewhere",POWER_SUPPLY#QUALITY,negative
285,64,"power supply went bad after 2 weeks -- after much effort and 10 days ASUS replaced it The WiFi is very weak. I have other computers that get strong signals that don't drop in places that this ""net""book loses its signal. Summary: Spend your money elsewhere",SUPPORT#QUALITY,negative
285,64,"power supply went bad after 2 weeks -- after much effort and 10 days ASUS replaced it The WiFi is very weak. I have other computers that get strong signals that don't drop in places that this ""net""book loses its signal. Summary: Spend your money elsewhere",LAPTOP#CONNECTIVITY,negative
285,64,"power supply went bad after 2 weeks -- after much effort and 10 days ASUS replaced it The WiFi is very weak. I have other computers that get strong signals that don't drop in places that this ""net""book loses its signal. Summary: Spend your money elsewhere",LAPTOP#GENERAL,negative
286,195,"Never any doubt I would get a MacBook, just wasn't sure which one. After talking it over with the very knowledgeable sales associate, I chose the MacBook Pro over the white MacBook. The performance is awesome. I will never complain about the price since I believe you get what you pay for and my MacBook Pro was worth every dollar.",LAPTOP#OPERATION_PERFORMANCE,positive
286,195,"Never any doubt I would get a MacBook, just wasn't sure which one. After talking it over with the very knowledgeable sales associate, I chose the MacBook Pro over the white MacBook. The performance is awesome. I will never complain about the price since I believe you get what you pay for and my MacBook Pro was worth every dollar.",LAPTOP#GENERAL,positive
286,195,"Never any doubt I would get a MacBook, just wasn't sure which one. After talking it over with the very knowledgeable sales associate, I chose the MacBook Pro over the white MacBook. The performance is awesome. I will never complain about the price since I believe you get what you pay for and my MacBook Pro was worth every dollar.",LAPTOP#PRICE,positive
287,7,"I've owned every ""Pro"" model Apple laptop for the last 8 years, this is BY FAR the WORST one I've ever had. It crashes, and when it goes flat, it just DIES (like a PC, maybe worse) and I loose all my open documents! I Hate it!",LAPTOP#OPERATION_PERFORMANCE,negative
287,7,"I've owned every ""Pro"" model Apple laptop for the last 8 years, this is BY FAR the WORST one I've ever had. It crashes, and when it goes flat, it just DIES (like a PC, maybe worse) and I loose all my open documents! I Hate it!",LAPTOP#GENERAL,negative
288,68,"This is the first time that I tried and owning a netbook although I have used 3 different laptops in the past 10 years, I find not much difference except of course for the screen size. But the screen size is not that bad for email and web browsing. I like this machine because its very lightweight... very convenient when you travel and the battery life is excellent... 10 hours of battery life is really something else.... I highly recommend that you buy this product.",DISPLAY#DESIGN_FEATURES,neutral
288,68,"This is the first time that I tried and owning a netbook although I have used 3 different laptops in the past 10 years, I find not much difference except of course for the screen size. But the screen size is not that bad for email and web browsing. I like this machine because its very lightweight... very convenient when you travel and the battery life is excellent... 10 hours of battery life is really something else.... I highly recommend that you buy this product.",LAPTOP#DESIGN_FEATURES,positive
288,68,"This is the first time that I tried and owning a netbook although I have used 3 different laptops in the past 10 years, I find not much difference except of course for the screen size. But the screen size is not that bad for email and web browsing. I like this machine because its very lightweight... very convenient when you travel and the battery life is excellent... 10 hours of battery life is really something else.... I highly recommend that you buy this product.",BATTERY#OPERATION_PERFORMANCE,positive
288,68,"This is the first time that I tried and owning a netbook although I have used 3 different laptops in the past 10 years, I find not much difference except of course for the screen size. But the screen size is not that bad for email and web browsing. I like this machine because its very lightweight... very convenient when you travel and the battery life is excellent... 10 hours of battery life is really something else.... I highly recommend that you buy this product.",LAPTOP#PORTABILITY,positive
288,68,"This is the first time that I tried and owning a netbook although I have used 3 different laptops in the past 10 years, I find not much difference except of course for the screen size. But the screen size is not that bad for email and web browsing. I like this machine because its very lightweight... very convenient when you travel and the battery life is excellent... 10 hours of battery life is really something else.... I highly recommend that you buy this product.",LAPTOP#GENERAL,positive
289,220,"I purchased this netbook after my original Toshiba laptop crashed right after the warranty expired. Three weeks after I bought the netbook, the screen quit working. I baby my electronics so I know for a fact it was defective and not anything that I did to it. Overall I feel this netbook was poor quality, had poor performance, although it did have great battery life when it did work.",DISPLAY#QUALITY,negative
289,220,"I purchased this netbook after my original Toshiba laptop crashed right after the warranty expired. Three weeks after I bought the netbook, the screen quit working. I baby my electronics so I know for a fact it was defective and not anything that I did to it. Overall I feel this netbook was poor quality, had poor performance, although it did have great battery life when it did work.",DISPLAY#OPERATION_PERFORMANCE,negative
289,220,"I purchased this netbook after my original Toshiba laptop crashed right after the warranty expired. Three weeks after I bought the netbook, the screen quit working. I baby my electronics so I know for a fact it was defective and not anything that I did to it. Overall I feel this netbook was poor quality, had poor performance, although it did have great battery life when it did work.",LAPTOP#QUALITY,negative
289,220,"I purchased this netbook after my original Toshiba laptop crashed right after the warranty expired. Three weeks after I bought the netbook, the screen quit working. I baby my electronics so I know for a fact it was defective and not anything that I did to it. Overall I feel this netbook was poor quality, had poor performance, although it did have great battery life when it did work.",LAPTOP#GENERAL,negative
289,220,"I purchased this netbook after my original Toshiba laptop crashed right after the warranty expired. Three weeks after I bought the netbook, the screen quit working. I baby my electronics so I know for a fact it was defective and not anything that I did to it. Overall I feel this netbook was poor quality, had poor performance, although it did have great battery life when it did work.",LAPTOP#OPERATION_PERFORMANCE,negative
289,220,"I purchased this netbook after my original Toshiba laptop crashed right after the warranty expired. Three weeks after I bought the netbook, the screen quit working. I baby my electronics so I know for a fact it was defective and not anything that I did to it. Overall I feel this netbook was poor quality, had poor performance, although it did have great battery life when it did work.",BATTERY#OPERATION_PERFORMANCE,positive
290,105,"no complaints with their desktop, and maybe because it just sits on your desktop, and you don't carry it around, which could jar the hard drive, or the motherboard. Bought this gateway M-50 or 150 early 2007. A MONTH LATER, we reinstall the OS (Vista). A coupla months later, they change my hard drive. A month or so ago, the freaking motherboard just died. Went silently. One night I turned the freaking thing off after using it, the next day I turn it on, no GUI, screen all dark, power light steady, hard drive light steady and not flashing as it usually does. THE MOTHERBOARD IS DEAD ! And I'm still paying the bloody financing, for a product which didn't last me at least three years !",OS#QUALITY,negative
290,105,"no complaints with their desktop, and maybe because it just sits on your desktop, and you don't carry it around, which could jar the hard drive, or the motherboard. Bought this gateway M-50 or 150 early 2007. A MONTH LATER, we reinstall the OS (Vista). A coupla months later, they change my hard drive. A month or so ago, the freaking motherboard just died. Went silently. One night I turned the freaking thing off after using it, the next day I turn it on, no GUI, screen all dark, power light steady, hard drive light steady and not flashing as it usually does. THE MOTHERBOARD IS DEAD ! And I'm still paying the bloody financing, for a product which didn't last me at least three years !",HARD_DISC#QUALITY,negative
290,105,"no complaints with their desktop, and maybe because it just sits on your desktop, and you don't carry it around, which could jar the hard drive, or the motherboard. Bought this gateway M-50 or 150 early 2007. A MONTH LATER, we reinstall the OS (Vista). A coupla months later, they change my hard drive. A month or so ago, the freaking motherboard just died. Went silently. One night I turned the freaking thing off after using it, the next day I turn it on, no GUI, screen all dark, power light steady, hard drive light steady and not flashing as it usually does. THE MOTHERBOARD IS DEAD ! And I'm still paying the bloody financing, for a product which didn't last me at least three years !",MOTHERBOARD#QUALITY,negative
290,105,"no complaints with their desktop, and maybe because it just sits on your desktop, and you don't carry it around, which could jar the hard drive, or the motherboard. Bought this gateway M-50 or 150 early 2007. A MONTH LATER, we reinstall the OS (Vista). A coupla months later, they change my hard drive. A month or so ago, the freaking motherboard just died. Went silently. One night I turned the freaking thing off after using it, the next day I turn it on, no GUI, screen all dark, power light steady, hard drive light steady and not flashing as it usually does. THE MOTHERBOARD IS DEAD ! And I'm still paying the bloody financing, for a product which didn't last me at least three years !",LAPTOP#OPERATION_PERFORMANCE,negative
290,105,"no complaints with their desktop, and maybe because it just sits on your desktop, and you don't carry it around, which could jar the hard drive, or the motherboard. Bought this gateway M-50 or 150 early 2007. A MONTH LATER, we reinstall the OS (Vista). A coupla months later, they change my hard drive. A month or so ago, the freaking motherboard just died. Went silently. One night I turned the freaking thing off after using it, the next day I turn it on, no GUI, screen all dark, power light steady, hard drive light steady and not flashing as it usually does. THE MOTHERBOARD IS DEAD ! And I'm still paying the bloody financing, for a product which didn't last me at least three years !",LAPTOP#GENERAL,negative
290,105,"no complaints with their desktop, and maybe because it just sits on your desktop, and you don't carry it around, which could jar the hard drive, or the motherboard. Bought this gateway M-50 or 150 early 2007. A MONTH LATER, we reinstall the OS (Vista). A coupla months later, they change my hard drive. A month or so ago, the freaking motherboard just died. Went silently. One night I turned the freaking thing off after using it, the next day I turn it on, no GUI, screen all dark, power light steady, hard drive light steady and not flashing as it usually does. THE MOTHERBOARD IS DEAD ! And I'm still paying the bloody financing, for a product which didn't last me at least three years !",LAPTOP#QUALITY,negative
291,148,"This computer is good for 10 days then it sucks for the rest of your life. Don't waste their money, save it and but a mac. You will regret it if you buy any dell. Dell sucks",LAPTOP#QUALITY,negative
291,148,"This computer is good for 10 days then it sucks for the rest of your life. Don't waste their money, save it and but a mac. You will regret it if you buy any dell. Dell sucks",COMPANY#GENERAL,negative
291,148,"This computer is good for 10 days then it sucks for the rest of your life. Don't waste their money, save it and but a mac. You will regret it if you buy any dell. Dell sucks",LAPTOP#GENERAL,negative
292,202,"It has far exceeded my expectations for power, storage, and abilitiy. It is easy to navigate and update programs. My kids have to take their PCs in once a year to have them ""de-bugged"". I've never had problems with viruses. My next laptop will also be a Mac!",LAPTOP#OPERATION_PERFORMANCE,positive
292,202,"It has far exceeded my expectations for power, storage, and abilitiy. It is easy to navigate and update programs. My kids have to take their PCs in once a year to have them ""de-bugged"". I've never had problems with viruses. My next laptop will also be a Mac!",HARD_DISC#DESIGN_FEATURES,positive
292,202,"It has far exceeded my expectations for power, storage, and abilitiy. It is easy to navigate and update programs. My kids have to take their PCs in once a year to have them ""de-bugged"". I've never had problems with viruses. My next laptop will also be a Mac!",LAPTOP#USABILITY,positive
292,202,"It has far exceeded my expectations for power, storage, and abilitiy. It is easy to navigate and update programs. My kids have to take their PCs in once a year to have them ""de-bugged"". I've never had problems with viruses. My next laptop will also be a Mac!",LAPTOP#QUALITY,positive
292,202,"It has far exceeded my expectations for power, storage, and abilitiy. It is easy to navigate and update programs. My kids have to take their PCs in once a year to have them ""de-bugged"". I've never had problems with viruses. My next laptop will also be a Mac!",COMPANY#GENERAL,positive
292,202,"It has far exceeded my expectations for power, storage, and abilitiy. It is easy to navigate and update programs. My kids have to take their PCs in once a year to have them ""de-bugged"". I've never had problems with viruses. My next laptop will also be a Mac!",LAPTOP#GENERAL,positive
293,B00KMRGF28_221_A4YVKTRE1Z1OU,"Biggest piece of junk I have ever purchased. Bought it for my wife as a birthday present having owned a Dell in the past which was a great computer. This clunker however stopped working after only two weeks of having it delivered. It would have a full charge yet would turn itself off for no explainable reason after being on for 5 minutes. I promptly sent it back for an exchange thinking this was just a bad one and surely the next one would be fine. The second one, after a little over a month, refused to turn on even with a full charge. And I have pictures on there with no way to retrieve them! What a lemon!!",LAPTOP#QUALITY,negative
293,B00KMRGF28_221_A4YVKTRE1Z1OU,"Biggest piece of junk I have ever purchased. Bought it for my wife as a birthday present having owned a Dell in the past which was a great computer. This clunker however stopped working after only two weeks of having it delivered. It would have a full charge yet would turn itself off for no explainable reason after being on for 5 minutes. I promptly sent it back for an exchange thinking this was just a bad one and surely the next one would be fine. The second one, after a little over a month, refused to turn on even with a full charge. And I have pictures on there with no way to retrieve them! What a lemon!!",LAPTOP#OPERATION_PERFORMANCE,negative
293,B00KMRGF28_221_A4YVKTRE1Z1OU,"Biggest piece of junk I have ever purchased. Bought it for my wife as a birthday present having owned a Dell in the past which was a great computer. This clunker however stopped working after only two weeks of having it delivered. It would have a full charge yet would turn itself off for no explainable reason after being on for 5 minutes. I promptly sent it back for an exchange thinking this was just a bad one and surely the next one would be fine. The second one, after a little over a month, refused to turn on even with a full charge. And I have pictures on there with no way to retrieve them! What a lemon!!",LAPTOP#GENERAL,negative
294,344,"Sells for the same as a netbook without sacrificing size. My favorite part of this computer is that it has a vga port so I can connect it to a bigger screen. Great wifi too. The screen is a little glary, and I hated the clicking buttons, but I got used to them.",LAPTOP#GENERAL,positive
294,344,"Sells for the same as a netbook without sacrificing size. My favorite part of this computer is that it has a vga port so I can connect it to a bigger screen. Great wifi too. The screen is a little glary, and I hated the clicking buttons, but I got used to them.",LAPTOP#DESIGN_FEATURES,positive
294,344,"Sells for the same as a netbook without sacrificing size. My favorite part of this computer is that it has a vga port so I can connect it to a bigger screen. Great wifi too. The screen is a little glary, and I hated the clicking buttons, but I got used to them.",LAPTOP#CONNECTIVITY,positive
294,344,"Sells for the same as a netbook without sacrificing size. My favorite part of this computer is that it has a vga port so I can connect it to a bigger screen. Great wifi too. The screen is a little glary, and I hated the clicking buttons, but I got used to them.",DISPLAY#QUALITY,negative
294,344,"Sells for the same as a netbook without sacrificing size. My favorite part of this computer is that it has a vga port so I can connect it to a bigger screen. Great wifi too. The screen is a little glary, and I hated the clicking buttons, but I got used to them.",MOUSE#USABILITY,neutral
295,B00KMRGF28_184_A12IPRD9B0KX9P,"It's truly a great laptop for the price. I built my own gaming pc with a intel i5-4590 in it and a gtx 760 so I know what crazy performance on a computer can come to. However, this laptop far exceeded my expectations when I bought it for college, I only use Malwarebytes and Microsoft Security Essentials, run a virus scan maybe once a week and it has ran smoother than butter for the past two years. For $250, which is as much as my graphics card alone cost, this laptop is an incredible value. It is quite impressive at multitasking, which really surprised me. I can have tabs open while playing YouTube videos and it handles it impressively well. BUT I should tell you that this laptop does not have the best screen, it's certainly good enough for the average person, but if you're used to good screens this may bother you a bit, but it's certainly not unbearable by anyone's standards. If you want to game, this thing can handle League of Legends on medium-low settings, but I certainly wouldn't recommend it for gaming. Overall, a great laptop for simply doing basic things and web-browsing. Would definitely recommend for those who are ""technologically ignorant""",LAPTOP#GENERAL,positive
295,B00KMRGF28_184_A12IPRD9B0KX9P,"It's truly a great laptop for the price. I built my own gaming pc with a intel i5-4590 in it and a gtx 760 so I know what crazy performance on a computer can come to. However, this laptop far exceeded my expectations when I bought it for college, I only use Malwarebytes and Microsoft Security Essentials, run a virus scan maybe once a week and it has ran smoother than butter for the past two years. For $250, which is as much as my graphics card alone cost, this laptop is an incredible value. It is quite impressive at multitasking, which really surprised me. I can have tabs open while playing YouTube videos and it handles it impressively well. BUT I should tell you that this laptop does not have the best screen, it's certainly good enough for the average person, but if you're used to good screens this may bother you a bit, but it's certainly not unbearable by anyone's standards. If you want to game, this thing can handle League of Legends on medium-low settings, but I certainly wouldn't recommend it for gaming. Overall, a great laptop for simply doing basic things and web-browsing. Would definitely recommend for those who are ""technologically ignorant""",LAPTOP#PRICE,positive
295,B00KMRGF28_184_A12IPRD9B0KX9P,"It's truly a great laptop for the price. I built my own gaming pc with a intel i5-4590 in it and a gtx 760 so I know what crazy performance on a computer can come to. However, this laptop far exceeded my expectations when I bought it for college, I only use Malwarebytes and Microsoft Security Essentials, run a virus scan maybe once a week and it has ran smoother than butter for the past two years. For $250, which is as much as my graphics card alone cost, this laptop is an incredible value. It is quite impressive at multitasking, which really surprised me. I can have tabs open while playing YouTube videos and it handles it impressively well. BUT I should tell you that this laptop does not have the best screen, it's certainly good enough for the average person, but if you're used to good screens this may bother you a bit, but it's certainly not unbearable by anyone's standards. If you want to game, this thing can handle League of Legends on medium-low settings, but I certainly wouldn't recommend it for gaming. Overall, a great laptop for simply doing basic things and web-browsing. Would definitely recommend for those who are ""technologically ignorant""",LAPTOP#MISCELLANEOUS,conflict
295,B00KMRGF28_184_A12IPRD9B0KX9P,"It's truly a great laptop for the price. I built my own gaming pc with a intel i5-4590 in it and a gtx 760 so I know what crazy performance on a computer can come to. However, this laptop far exceeded my expectations when I bought it for college, I only use Malwarebytes and Microsoft Security Essentials, run a virus scan maybe once a week and it has ran smoother than butter for the past two years. For $250, which is as much as my graphics card alone cost, this laptop is an incredible value. It is quite impressive at multitasking, which really surprised me. I can have tabs open while playing YouTube videos and it handles it impressively well. BUT I should tell you that this laptop does not have the best screen, it's certainly good enough for the average person, but if you're used to good screens this may bother you a bit, but it's certainly not unbearable by anyone's standards. If you want to game, this thing can handle League of Legends on medium-low settings, but I certainly wouldn't recommend it for gaming. Overall, a great laptop for simply doing basic things and web-browsing. Would definitely recommend for those who are ""technologically ignorant""",LAPTOP#OPERATION_PERFORMANCE,positive
